sale_id,product_id,customer_id,sale_date,sale_amount
7692,43,499,2024-02-02,585.52
7693,2,727,2024-04-06,404.34
7694,16,497,2024-10-03,505.2
7695,17,157,2024-04-25,975.78
7696,38,130,2024-05-09,781.42
7697,26,32,2024-02-15,254.3
7698,7,11,2024-05-25,251.19
7699,42,444,2024-01-19,661.32
7700,8,597,2024-01-03,832.2
7701,22,588,2024-02-16,744.83
7702,41,408,2024-08-25,24.79
7703,40,240,2024-01-17,253.99
7704,36,260,2024-11-28,171.72
7705,23,653,2024-08-21,517.82
7706,5,389,2024-11-05,723.52
7707,33,221,2024-12-08,228.93
7708,30,781,2024-10-16,790.58
7709,1,915,2024-04-07,232.95
7710,45,155,2024-01-23,281.12
7711,33,752,2024-08-04,317.78
7712,25,554,2024-03-25,194.49
7713,12,174,2024-01-23,59.19
7714,29,331,2024-11-09,143.62
7715,14,711,2024-04-30,414.64
7716,12,2,2024-03-24,190.78
7717,33,786,2024-01-09,986.29
7718,29,636,2024-03-19,41.21
7719,5,673,2024-09-11,749.51
7720,2,925,2024-08-05,823.2
7721,8,582,2024-12-02,896.52
7722,35,937,2024-03-11,712.58
7723,37,728,2024-03-21,586.38
7724,33,62,2024-07-23,573.11
7725,23,640,2024-11-30,474.37
7726,43,830,2024-02-14,359.89
7727,2,943,2024-10-30,428.55
7728,24,22,2024-07-31,177.38
7729,14,852,2024-11-19,541.67
7730,36,833,2024-04-29,836.3
7731,29,519,2024-07-10,767.91
7732,46,148,2024-08-26,732.58
7733,23,164,2024-10-23,255.3
7734,40,608,2024-06-24,252.57
7735,11,416,2024-11-21,143.52
7736,25,661,2024-11-22,504.86
7737,5,995,2024-06-01,740.27
7738,35,115,2024-01-01,943.19
7739,38,424,2024-03-06,987.64
7740,16,906,2024-11-19,42.13
7741,50,141,2024-06-21,13.82
7742,19,975,2024-11-22,137.73
7743,49,908,2024-06-21,206.26
7744,49,509,2024-05-29,272.49
7745,20,447,2024-02-17,385.27
7746,44,561,2024-08-10,555.35
7747,49,321,2024-05-23,72.06
7748,24,681,2024-05-18,359.13
7749,15,333,2024-05-18,670.35
7750,44,721,2024-06-05,556.0
7751,3,23,2024-05-25,458.81
7752,15,773,2024-08-05,105.05
7753,21,83,2024-07-06,991.45
7754,34,498,2024-07-27,283.08
7755,16,118,2024-06-10,388.39
7756,15,313,2024-04-03,630.47
7757,35,542,2024-08-12,425.9
7758,17,367,2024-10-24,145.65
7759,32,76,2024-02-04,634.04
7760,30,918,2024-02-24,963.21
7761,22,562,2024-01-05,349.12
7762,30,719,2024-08-19,667.43
7763,27,534,2024-01-06,232.37
7764,26,497,2024-07-27,157.39
7765,11,135,2024-04-08,519.6
7766,44,394,2024-11-23,66.64
7767,27,410,2024-09-21,794.66
7768,13,669,2024-06-20,950.77
7769,10,661,2024-10-02,21.11
7770,7,138,2024-11-30,61.8
7771,48,875,2024-12-04,553.58
7772,15,270,2024-01-03,796.63
7773,36,742,2024-06-06,355.63
7774,34,457,2024-04-27,864.41
7775,40,58,2024-08-24,784.96
7776,10,698,2024-12-11,69.04
7777,22,922,2024-09-28,170.44
7778,13,95,2024-07-18,958.65
7779,31,171,2024-10-19,679.84
7780,7,945,2024-06-13,484.09
7781,32,120,2024-02-12,253.34
7782,42,390,2024-09-25,422.31
7783,49,713,2024-05-08,74.85
7784,43,868,2024-09-29,538.38
7785,27,540,2024-02-07,126.46
7786,50,866,2024-09-09,832.35
7787,10,358,2024-07-27,708.74
7788,19,166,2024-10-11,726.6
7789,2,674,2024-06-16,805.44
7790,13,79,2024-04-16,927.93
7791,38,90,2024-08-01,328.03
7792,45,70,2024-10-01,603.18
7793,11,702,2024-10-22,123.33
7794,29,354,2024-11-12,656.02
7795,33,218,2024-12-12,779.28
7796,50,10,2024-08-05,206.84
7797,35,124,2024-07-28,886.86
7798,48,913,2024-11-22,472.78
7799,25,432,2024-02-16,239.74
7800,13,736,2024-08-13,820.1
7801,4,186,2024-04-05,758.58
7802,44,613,2024-10-28,897.6
7803,21,626,2024-01-16,330.08
7804,15,380,2024-08-05,493.4
7805,25,705,2024-09-06,163.93
7806,1,8,2024-05-21,980.63
7807,40,387,2024-11-07,85.73
7808,50,22,2024-09-11,67.55
7809,17,423,2024-04-13,22.89
7810,36,833,2024-05-20,697.93
7811,23,520,2024-01-17,564.91
7812,13,636,2024-06-27,463.48
7813,43,773,2024-09-29,371.41
7814,49,100,2024-01-15,266.54
7815,45,742,2024-11-11,761.2
7816,8,545,2024-04-27,323.86
7817,41,971,2024-09-22,923.62
7818,33,770,2024-06-23,799.14
7819,12,346,2024-02-15,767.71
7820,36,882,2024-11-21,57.35
7821,15,327,2024-12-13,862.58
7822,40,161,2024-09-21,924.4
7823,14,17,2024-06-03,285.62
7824,32,818,2024-10-21,699.48
7825,35,280,2024-01-22,170.64
7826,38,270,2024-06-07,359.13
7827,46,404,2024-02-10,74.46
7828,36,965,2024-12-06,327.94
7829,6,551,2024-11-15,236.3
7830,13,351,2024-02-23,37.39
7831,9,85,2024-09-29,800.77
7832,23,333,2024-11-01,639.02
7833,3,713,2024-09-13,219.22
7834,23,753,2024-03-31,560.3
7835,9,432,2024-08-25,33.74
7836,26,823,2024-04-06,280.1
7837,34,159,2024-05-08,961.25
7838,34,355,2024-10-26,195.42
7839,32,602,2024-11-08,448.5
7840,8,996,2024-08-14,368.9
7841,27,295,2024-06-05,563.28
7842,13,452,2024-08-11,587.9
7843,25,106,2024-09-19,344.05
7844,43,587,2024-12-11,339.77
7845,4,971,2024-05-25,348.33
7846,15,293,2024-01-19,290.49
7847,16,575,2024-03-07,595.34
7848,25,950,2024-05-02,162.73
7849,9,165,2024-08-29,78.09
7850,28,972,2024-05-02,704.91
7851,44,714,2024-05-31,882.24
7852,3,602,2024-02-02,849.63
7853,38,193,2024-01-17,379.53
7854,50,962,2024-05-20,445.22
7855,40,711,2024-10-13,381.86
7856,2,190,2024-04-16,436.22
7857,5,905,2024-07-11,983.4
7858,48,795,2024-04-14,166.15
7859,8,676,2024-07-17,421.42
7860,33,107,2024-03-31,738.44
7861,32,643,2024-04-11,856.56
7862,4,250,2024-02-22,661.33
7863,21,592,2024-03-07,919.81
7864,19,81,2024-12-09,552.69
7865,36,179,2024-09-17,303.99
7866,25,864,2024-01-10,810.21
7867,2,681,2024-04-06,875.41
7868,39,321,2024-03-24,935.66
7869,11,641,2024-11-27,404.6
7870,41,790,2024-02-26,355.68
7871,46,599,2024-03-01,77.67
7872,3,303,2024-11-17,217.84
7873,27,397,2024-03-12,233.03
7874,21,367,2024-08-08,444.31
7875,19,623,2024-02-19,449.54
7876,30,875,2024-07-30,836.49
7877,28,28,2024-05-13,467.05
7878,35,540,2024-09-11,846.62
7879,29,88,2024-07-06,194.18
7880,2,264,2024-12-04,159.61
7881,33,412,2024-07-25,21.55
7882,45,528,2024-06-26,957.31
7883,3,527,2024-04-30,707.13
7884,31,222,2024-05-26,732.1
7885,22,983,2024-08-01,865.52
7886,42,998,2024-03-14,198.98
7887,10,663,2024-02-15,553.38
7888,50,327,2024-04-11,465.49
7889,35,886,2024-09-19,23.82
7890,3,268,2024-07-26,728.24
7891,4,165,2024-11-11,940.07
7892,7,631,2024-05-03,626.74
7893,40,33,2024-10-06,353.64
7894,46,640,2024-11-17,117.01
7895,45,353,2024-09-30,981.51
7896,18,468,2024-02-28,14.51
7897,28,388,2024-10-24,51.99
7898,49,142,2024-08-06,84.25
7899,37,280,2024-10-14,913.99
7900,42,704,2024-07-12,725.56
7901,4,563,2024-05-25,179.62
7902,41,810,2024-08-20,663.7
7903,24,677,2024-02-08,121.05
7904,48,347,2024-07-13,916.08
7905,41,149,2024-02-28,128.76
7906,20,358,2024-03-30,290.83
7907,36,940,2024-03-18,21.63
7908,28,248,2024-07-31,167.1
7909,27,528,2024-05-29,348.76
7910,15,538,2024-01-07,669.66
7911,35,153,2024-02-13,608.22
7912,16,607,2024-05-02,814.72
7913,41,128,2024-02-10,60.95
7914,43,833,2024-09-14,902.18
7915,16,25,2024-01-16,211.37
7916,21,214,2024-08-21,915.02
7917,18,472,2024-02-03,809.46
7918,26,648,2024-04-23,665.74
7919,32,553,2024-05-15,404.22
7920,2,40,2024-11-08,726.83
7921,29,444,2024-08-14,521.02
7922,22,838,2024-05-15,127.75
7923,30,581,2024-09-04,442.55
7924,29,494,2024-11-04,403.73
7925,43,351,2024-02-08,228.73
7926,2,197,2024-01-12,370.77
7927,3,346,2024-07-29,807.72
7928,10,357,2024-12-05,629.39
7929,12,244,2024-10-28,511.59
7930,27,52,2024-04-06,382.72
7931,6,797,2024-10-31,488.07
7932,18,654,2024-04-05,669.63
7933,41,667,2024-09-13,442.28
7934,19,242,2024-06-27,455.53
7935,41,645,2024-11-01,260.31
7936,41,799,2024-06-24,906.91
7937,38,260,2024-03-07,674.57
7938,8,675,2024-08-02,283.96
7939,7,235,2024-11-24,666.71
7940,40,836,2024-10-23,132.93
7941,29,327,2024-02-10,242.76
7942,33,226,2024-09-20,988.36
7943,9,143,2024-07-26,561.54
7944,32,795,2024-11-02,327.78
7945,40,608,2024-07-26,931.38
7946,6,418,2024-03-10,665.21
7947,17,870,2024-11-03,349.89
7948,40,987,2024-08-30,444.54
7949,11,278,2024-01-23,525.62
7950,23,273,2024-10-27,56.29
7951,19,413,2024-09-01,965.7
7952,13,45,2024-03-11,708.6
7953,29,985,2024-02-01,592.07
7954,33,2,2024-04-11,691.58
7955,41,577,2024-08-07,817.01
7956,22,190,2024-03-18,941.28
7957,38,673,2024-04-08,415.38
7958,8,220,2024-08-28,170.32
7959,12,16,2024-09-07,966.42
7960,5,32,2024-08-18,560.33
7961,12,448,2024-07-05,162.8
7962,15,241,2024-05-22,983.81
7963,11,544,2024-04-15,609.8
7964,13,358,2024-09-04,860.08
7965,28,256,2024-06-16,588.2
7966,16,308,2024-05-23,417.82
7967,45,752,2024-06-20,644.53
7968,37,377,2024-05-02,521.09
7969,5,327,2024-06-22,23.13
7970,16,579,2024-04-20,662.33
7971,46,983,2024-09-05,396.68
7972,48,973,2024-04-23,662.45
7973,27,366,2024-07-11,208.91
7974,43,484,2024-09-28,877.06
7975,35,754,2024-08-08,814.37
7976,12,424,2024-10-27,112.64
7977,10,579,2024-02-02,44.39
7978,2,288,2024-10-12,238.98
7979,6,380,2024-12-03,362.5
7980,26,209,2024-11-10,842.28
7981,30,892,2024-03-01,975.31
7982,50,362,2024-11-10,412.38
7983,27,211,2024-10-28,404.82
7984,13,535,2024-05-13,585.13
7985,13,306,2024-05-12,704.49
7986,42,801,2024-11-22,195.37
7987,24,672,2024-02-25,976.37
7988,6,688,2024-11-23,679.55
7989,41,824,2024-01-27,543.34
7990,21,325,2024-09-24,803.7
7991,17,782,2024-01-17,859.6
7992,20,395,2024-02-02,896.34
7993,39,849,2024-10-20,80.92
7994,36,356,2024-04-27,888.24
7995,38,680,2024-10-28,379.1
7996,7,516,2024-05-22,82.4
7997,31,991,2024-03-01,651.53
7998,47,164,2024-09-02,848.61
7999,42,365,2024-05-29,717.73
8000,47,802,2024-10-10,553.54
8001,6,700,2024-10-10,381.93
8002,16,429,2024-07-27,743.28
8003,17,404,2024-06-09,918.17
8004,7,779,2024-06-23,643.46
8005,15,664,2024-03-12,333.83
8006,44,981,2024-01-04,448.35
8007,46,124,2024-07-10,531.06
8008,14,285,2024-10-18,594.29
8009,15,711,2024-07-09,334.11
8010,17,941,2024-11-11,225.4
8011,1,884,2024-12-10,265.97
8012,5,296,2024-08-13,616.88
8013,40,571,2024-11-27,509.7
8014,32,183,2024-08-11,840.84
8015,44,824,2024-01-25,748.53
8016,6,271,2024-11-21,755.48
8017,21,484,2024-09-28,110.22
8018,18,213,2024-05-23,320.78
8019,43,827,2024-04-16,514.85
8020,26,155,2024-03-17,528.93
8021,18,216,2024-03-27,793.73
8022,13,424,2024-07-11,624.11
8023,3,341,2024-04-19,304.73
8024,19,978,2024-06-19,57.75
8025,7,945,2024-08-16,663.5
8026,37,474,2024-05-14,663.49
8027,22,178,2024-06-14,354.12
8028,10,236,2024-06-03,477.39
8029,20,403,2024-11-03,630.93
8030,29,171,2024-08-28,324.08
8031,32,219,2024-06-14,199.22
8032,42,584,2024-06-26,488.95
8033,41,984,2024-10-29,121.47
8034,34,106,2024-06-01,405.63
8035,37,188,2024-12-04,339.73
8036,35,413,2024-03-09,40.15
8037,7,477,2024-09-16,961.6
8038,34,135,2024-06-27,326.9
8039,38,142,2024-06-12,536.57
8040,7,40,2024-01-06,851.97
8041,42,657,2024-02-06,920.23
8042,24,999,2024-08-24,772.22
8043,41,777,2024-10-25,745.36
8044,10,998,2024-05-24,575.08
8045,16,666,2024-08-03,450.8
8046,25,893,2024-05-17,337.08
8047,38,780,2024-10-27,199.74
8048,1,223,2024-11-11,842.92
8049,26,185,2024-09-22,705.5
8050,19,897,2024-03-04,765.32
8051,41,962,2024-08-11,853.84
8052,16,327,2024-03-11,485.64
8053,40,726,2024-09-27,364.26
8054,45,880,2024-11-15,895.17
8055,4,668,2024-05-01,970.46
8056,17,869,2024-04-22,858.25
8057,23,542,2024-08-04,261.65
8058,13,422,2024-06-05,11.57
8059,32,731,2024-12-13,475.98
8060,14,17,2024-05-26,32.51
8061,16,958,2024-04-24,161.56
8062,35,291,2024-08-26,774.83
8063,23,913,2024-08-01,374.48
8064,5,977,2024-06-27,253.92
8065,38,207,2024-09-17,217.58
8066,16,85,2024-04-18,972.08
8067,41,909,2024-02-28,123.15
8068,15,859,2024-07-30,38.35
8069,16,961,2024-02-24,135.11
8070,8,602,2024-06-15,675.93
8071,42,983,2024-05-12,837.6
8072,14,784,2024-05-27,370.68
8073,31,616,2024-02-02,826.37
8074,26,645,2024-06-09,164.97
8075,7,674,2024-04-16,398.8
8076,27,592,2024-01-31,312.79
8077,21,798,2024-03-30,512.03
8078,3,670,2024-10-26,374.59
8079,2,172,2024-09-03,755.79
8080,24,974,2024-02-29,170.21
8081,19,580,2024-03-26,700.67
8082,25,302,2024-11-27,719.68
8083,10,979,2024-12-08,428.96
8084,26,758,2024-07-17,461.6
8085,14,330,2024-06-03,237.18
8086,7,462,2024-10-14,491.99
8087,41,390,2024-01-03,900.95
8088,27,273,2024-05-25,162.2
8089,9,76,2024-10-07,217.1
8090,5,218,2024-02-13,604.04
8091,27,382,2024-10-07,135.14
8092,29,600,2024-10-20,187.53
8093,4,321,2024-01-24,811.88
8094,19,173,2024-10-16,537.12
8095,9,63,2024-05-13,711.39
8096,13,165,2024-03-12,572.82
8097,50,806,2024-04-06,980.28
8098,18,208,2024-02-08,87.29
8099,34,944,2024-08-08,101.73
8100,25,180,2024-09-12,126.63
8101,12,111,2024-04-22,294.38
8102,35,254,2024-08-19,790.87
8103,9,462,2024-11-16,772.11
8104,2,789,2024-01-12,860.28
8105,6,88,2024-10-12,103.34
8106,23,971,2024-01-13,946.82
8107,35,88,2024-06-14,916.42
8108,36,221,2024-09-23,337.95
8109,28,21,2024-06-04,152.95
8110,44,125,2024-05-19,79.85
8111,36,933,2024-02-03,333.35
8112,26,411,2024-07-15,579.19
8113,38,108,2024-10-17,810.88
8114,43,886,2024-01-20,730.7
8115,37,507,2024-06-10,441.89
8116,49,674,2024-02-03,680.54
8117,46,692,2024-04-22,65.12
8118,24,203,2024-02-03,569.34
8119,46,431,2024-03-03,24.58
8120,16,529,2024-05-04,93.24
8121,37,409,2024-08-21,109.32
8122,9,816,2024-12-09,559.41
8123,27,982,2024-09-23,110.6
8124,28,361,2024-01-31,497.97
8125,47,289,2024-07-18,529.61
8126,39,594,2024-09-26,793.97
8127,46,121,2024-03-24,323.83
8128,11,305,2024-11-01,629.11
8129,18,855,2024-11-14,399.82
8130,25,230,2024-03-08,67.05
8131,37,775,2024-07-19,976.31
8132,15,199,2024-05-24,647.7
8133,31,134,2024-01-10,19.28
8134,10,743,2024-10-13,927.29
8135,9,132,2024-01-21,945.68
8136,4,444,2024-02-16,456.74
8137,19,457,2024-10-19,214.78
8138,34,411,2024-03-31,977.93
8139,22,492,2024-06-27,872.92
8140,1,933,2024-02-18,569.52
8141,1,395,2024-08-30,413.64
8142,42,881,2024-02-18,430.61
8143,10,47,2024-02-11,503.95
8144,41,543,2024-10-03,419.84
8145,7,480,2024-03-03,826.06
8146,6,647,2024-01-13,191.34
8147,3,922,2024-11-08,452.45
8148,11,40,2024-07-08,947.32
8149,23,108,2024-12-09,279.3
8150,40,303,2024-11-04,835.71
8151,12,601,2024-05-14,450.43
8152,5,99,2024-10-08,919.96
8153,43,751,2024-05-03,859.65
8154,15,605,2024-03-24,298.44
8155,20,68,2024-03-26,750.0
8156,11,627,2024-12-11,699.24
8157,3,445,2024-07-15,949.72
8158,16,893,2024-09-16,903.6
8159,25,837,2024-09-23,193.26
8160,27,60,2024-01-25,633.07
8161,7,118,2024-10-26,778.84
8162,10,541,2024-01-20,137.96
8163,18,958,2024-04-28,152.6
8164,45,813,2024-09-17,53.97
8165,5,272,2024-07-23,724.47
8166,36,998,2024-07-16,587.41
8167,23,125,2024-06-23,117.38
8168,11,925,2024-05-22,762.47
8169,13,858,2024-11-20,861.24
8170,4,610,2024-04-22,992.57
8171,5,992,2024-03-13,26.29
8172,42,44,2024-07-23,302.89
8173,10,49,2024-10-12,828.14
8174,6,239,2024-08-22,649.9
8175,12,404,2024-08-28,108.94
8176,1,528,2024-11-03,635.47
8177,25,930,2024-10-15,426.61
8178,25,795,2024-04-01,173.11
8179,3,312,2024-11-21,561.4
8180,12,16,2024-10-13,128.13
8181,9,674,2024-08-30,119.53
8182,39,174,2024-09-10,450.63
8183,50,989,2024-02-18,407.06
8184,29,809,2024-11-09,517.19
8185,34,381,2024-06-07,334.82
8186,14,154,2024-03-30,523.5
8187,16,477,2024-05-01,839.28
8188,34,344,2024-08-10,369.68
8189,11,888,2024-04-07,243.87
8190,26,66,2024-06-02,500.67
8191,37,320,2024-06-24,355.09
8192,19,911,2024-02-07,197.21
8193,33,770,2024-07-31,792.88
8194,33,703,2024-10-12,326.8
8195,39,786,2024-07-15,439.93
8196,47,533,2024-06-26,704.28
8197,1,149,2024-11-12,642.57
8198,8,10,2024-10-18,465.2
8199,12,350,2024-03-23,669.12
8200,39,923,2024-01-13,200.53
8201,47,862,2024-04-24,347.1
8202,19,744,2024-06-05,603.59
8203,4,667,2024-10-19,428.34
8204,49,617,2024-03-31,849.15
8205,14,839,2024-04-06,432.04
8206,27,393,2024-11-01,15.69
8207,4,919,2024-09-15,137.07
8208,40,728,2024-02-11,904.99
8209,23,292,2024-07-17,285.04
8210,2,51,2024-06-12,85.2
8211,17,774,2024-12-02,395.55
8212,16,782,2024-10-17,597.02
8213,29,382,2024-02-01,885.34
8214,24,8,2024-06-20,262.62
8215,26,138,2024-05-11,841.34
8216,27,566,2024-06-06,493.14
8217,21,883,2024-11-17,69.55
8218,24,788,2024-06-18,847.5
8219,19,234,2024-09-14,45.72
8220,16,293,2024-06-21,557.14
8221,32,238,2024-05-21,893.13
8222,40,169,2024-09-15,576.54
8223,29,727,2024-05-26,843.86
8224,21,664,2024-04-16,512.87
8225,30,821,2024-03-01,913.38
8226,37,312,2024-07-28,808.99
8227,15,957,2024-04-03,243.78
8228,24,848,2024-06-08,874.93
8229,1,820,2024-10-09,946.61
8230,7,499,2024-09-26,808.82
8231,42,370,2024-03-15,535.03
8232,14,851,2024-11-27,569.48
8233,8,399,2024-07-10,306.17
8234,29,477,2024-06-19,154.27
8235,45,715,2024-01-14,991.5
8236,16,980,2024-01-04,541.82
8237,47,833,2024-07-12,564.14
8238,23,365,2024-07-16,361.98
8239,10,313,2024-03-28,144.1
8240,27,273,2024-12-04,21.61
8241,29,146,2024-10-15,310.17
8242,44,814,2024-11-09,439.95
8243,1,967,2024-03-11,235.36
8244,9,478,2024-02-22,49.5
8245,49,720,2024-01-17,398.98
8246,1,816,2024-11-15,132.09
8247,20,28,2024-05-29,983.69
8248,10,99,2024-03-04,881.83
8249,28,145,2024-09-11,362.55
8250,40,350,2024-02-01,197.23
8251,25,821,2024-05-10,705.77
8252,1,658,2024-10-01,899.35
8253,41,20,2024-10-30,704.7
8254,31,862,2024-05-10,748.53
8255,19,147,2024-03-04,242.61
8256,44,716,2024-08-23,456.91
8257,2,795,2024-09-23,806.27
8258,24,59,2024-04-07,329.75
8259,12,362,2024-08-11,103.7
8260,3,971,2024-04-18,774.47
8261,13,447,2024-04-26,115.77
8262,23,196,2024-10-20,963.59
8263,30,136,2024-05-06,936.81
8264,41,221,2024-06-28,821.14
8265,19,726,2024-05-30,794.39
8266,31,846,2024-06-17,906.29
8267,45,306,2024-03-15,20.85
8268,43,151,2024-01-31,501.32
8269,15,174,2024-09-06,699.74
8270,50,295,2024-07-01,36.42
8271,27,72,2024-06-09,469.89
8272,24,497,2024-07-24,95.82
8273,29,363,2024-08-11,810.12
8274,1,670,2024-01-15,249.41
8275,10,694,2024-12-12,721.91
8276,16,403,2024-09-26,741.28
8277,25,81,2024-10-02,274.56
8278,23,316,2024-11-10,933.64
8279,20,642,2024-05-07,490.24
8280,39,505,2024-07-17,409.28
8281,22,42,2024-05-23,179.78
8282,16,172,2024-10-23,44.2
8283,43,937,2024-06-12,17.85
8284,42,400,2024-09-16,220.38
8285,29,717,2024-09-19,888.69
8286,30,633,2024-02-15,208.9
8287,20,827,2024-03-27,798.44
8288,35,811,2024-04-11,631.95
8289,39,992,2024-10-12,423.93
8290,4,269,2024-11-12,525.58
8291,16,880,2024-05-16,97.73
8292,43,417,2024-06-01,905.93
8293,13,155,2024-02-23,323.71
8294,3,315,2024-01-04,138.37
8295,31,548,2024-03-27,375.86
8296,46,207,2024-02-24,544.59
8297,5,961,2024-09-02,690.51
8298,43,999,2024-10-05,771.18
8299,37,785,2024-01-06,515.87
8300,39,431,2024-01-30,185.53
8301,16,751,2024-11-19,292.9
8302,45,145,2024-02-14,557.53
8303,46,517,2024-06-02,717.84
8304,6,990,2024-02-09,872.26
8305,20,348,2024-02-19,691.45
8306,2,777,2024-11-29,790.75
8307,5,51,2024-03-22,716.4
8308,47,196,2024-05-05,412.06
8309,18,647,2024-01-04,505.59
8310,33,543,2024-08-06,486.98
8311,39,824,2024-02-24,262.82
8312,9,734,2024-08-17,889.86
8313,20,609,2024-07-21,777.53
8314,35,129,2024-01-08,10.26
8315,49,431,2024-12-10,85.4
8316,9,871,2024-05-18,73.19
8317,10,465,2024-01-23,61.47
8318,41,270,2024-11-05,663.43
8319,32,462,2024-04-30,700.42
8320,38,485,2024-02-09,389.03
8321,13,487,2024-10-05,738.28
8322,25,125,2024-04-08,200.07
8323,37,440,2024-10-14,882.07
8324,9,726,2024-12-03,621.24
8325,46,351,2024-09-09,157.83
8326,34,410,2024-01-23,261.23
8327,7,553,2024-03-05,820.51
8328,18,979,2024-07-12,229.39
8329,17,104,2024-06-14,649.3
8330,49,29,2024-05-23,676.03
8331,10,712,2024-05-30,688.08
8332,23,395,2024-06-04,209.83
8333,44,240,2024-08-15,995.7
8334,9,770,2024-08-07,313.93
8335,46,78,2024-03-06,35.18
8336,28,614,2024-11-19,386.0
8337,8,23,2024-09-02,453.22
8338,13,171,2024-07-21,146.22
8339,12,48,2024-04-27,908.12
8340,46,155,2024-03-27,710.1
8341,6,622,2024-06-11,823.36
8342,6,536,2024-10-19,563.14
8343,31,633,2024-06-16,914.69
8344,49,716,2024-11-09,694.22
8345,14,285,2024-09-16,333.56
8346,49,740,2024-01-31,400.11
8347,37,337,2024-10-16,810.19
8348,2,472,2024-05-20,248.59
8349,45,763,2024-11-15,118.15
8350,22,531,2024-10-06,665.71
8351,21,483,2024-04-07,214.6
8352,48,452,2024-02-07,914.19
8353,26,907,2024-07-11,956.23
8354,10,745,2024-03-11,186.9
8355,39,143,2024-06-10,23.3
8356,28,214,2024-05-18,196.04
8357,26,53,2024-05-21,261.2
8358,25,887,2024-10-29,978.67
8359,38,900,2024-05-31,619.4
8360,7,572,2024-11-03,632.79
8361,24,971,2024-11-30,578.13
8362,26,344,2024-06-03,430.95
8363,44,196,2024-04-20,859.86
8364,12,406,2024-01-12,816.07
8365,43,961,2024-11-17,717.18
8366,23,307,2024-08-09,656.39
8367,2,416,2024-03-30,329.44
8368,48,299,2024-06-15,895.36
8369,48,38,2024-01-09,56.92
8370,7,558,2024-07-06,314.27
8371,50,295,2024-06-29,827.35
8372,36,551,2024-09-22,375.09
8373,14,69,2024-05-25,179.3
8374,8,88,2024-10-03,127.23
8375,43,113,2024-09-02,681.55
8376,44,495,2024-10-17,618.9
8377,40,71,2024-09-14,807.45
8378,40,723,2024-09-10,189.25
8379,1,787,2024-01-10,719.39
8380,16,545,2024-01-06,933.43
8381,25,532,2024-04-27,503.34
8382,11,675,2024-03-22,328.02
8383,46,530,2024-05-08,332.7
8384,33,217,2024-08-25,679.44
8385,29,144,2024-04-07,226.05
8386,2,431,2024-01-12,111.27
8387,1,369,2024-07-14,569.1
8388,47,917,2024-02-17,649.87
8389,33,912,2024-08-07,612.26
8390,11,250,2024-03-30,833.42
8391,2,540,2024-05-25,88.0
8392,8,270,2024-05-24,608.65
8393,21,17,2024-05-23,971.5
8394,13,929,2024-10-05,608.33
8395,2,410,2024-04-18,790.43
8396,35,386,2024-05-26,48.04
8397,28,900,2024-09-05,898.89
8398,19,627,2024-08-05,443.55
8399,26,951,2024-04-28,155.42
8400,39,220,2024-04-05,394.92
8401,47,102,2024-04-01,812.16
8402,40,491,2024-04-28,596.84
8403,45,355,2024-10-15,751.31
8404,4,976,2024-07-28,888.4
8405,12,828,2024-09-29,637.05
8406,6,451,2024-11-13,580.81
8407,42,189,2024-06-17,383.03
8408,40,379,2024-10-20,658.75
8409,11,415,2024-10-26,384.02
8410,27,645,2024-04-22,416.4
8411,27,847,2024-07-12,440.67
8412,16,626,2024-08-18,275.51
8413,39,922,2024-11-10,977.29
8414,19,237,2024-09-10,230.96
8415,5,930,2024-10-12,216.66
8416,21,527,2024-02-22,707.49
8417,46,222,2024-02-21,529.5
8418,16,703,2024-01-09,735.26
8419,45,617,2024-08-04,596.67
8420,16,828,2024-07-04,550.49
8421,48,102,2024-09-13,850.1
8422,35,790,2024-05-09,831.68
8423,45,219,2024-04-02,358.93
8424,22,494,2024-11-22,649.5
8425,27,707,2024-10-02,363.86
8426,1,618,2024-02-06,279.63
8427,46,77,2024-05-26,91.81
8428,19,620,2024-06-04,190.52
8429,3,151,2024-07-11,167.21
8430,16,418,2024-05-11,702.73
8431,47,562,2024-11-29,792.99
8432,10,572,2024-09-03,545.44
8433,40,671,2024-03-04,203.95
8434,6,644,2024-02-13,309.9
8435,38,464,2024-11-23,124.53
8436,12,762,2024-01-01,138.5
8437,4,497,2024-02-17,824.09
8438,9,689,2024-08-03,848.1
8439,18,724,2024-07-20,80.37
8440,8,862,2024-09-23,106.85
8441,20,349,2024-07-01,336.93
8442,19,584,2024-09-10,551.13
8443,29,975,2024-03-06,174.12
8444,4,503,2024-11-13,77.18
8445,6,760,2024-12-03,209.83
8446,7,884,2024-07-18,446.51
8447,30,848,2024-01-18,418.58
8448,14,647,2024-05-05,151.94
8449,26,383,2024-06-05,136.37
8450,17,384,2024-05-20,626.88
8451,8,364,2024-10-08,908.54
8452,26,269,2024-04-30,43.16
8453,19,863,2024-02-13,978.78
8454,2,222,2024-07-09,490.7
8455,4,457,2024-07-16,178.76
8456,6,802,2024-11-11,737.63
8457,46,286,2024-07-11,318.09
8458,12,2,2024-02-09,928.17
8459,26,731,2024-10-01,560.12
8460,2,258,2024-08-08,911.46
8461,30,440,2024-03-11,515.4
8462,49,525,2024-11-27,671.96
8463,49,856,2024-08-22,112.76
8464,3,757,2024-11-02,605.01
8465,26,102,2024-04-03,719.7
8466,10,316,2024-10-31,24.87
8467,20,347,2024-07-12,115.56
